value,filename
"of this city, last night. As a result",91590_0.txt
one man has suffered death at the hands,91590_0.txt
of a mob of lynchers and another is dying.,91590_0.txt
Last evening a gang of rowdies declared,91590_0.txt
their intention of lynching a negress,91590_0.txt
named Frances Woodsen. The crowd was,91590_0.txt
composed of six young white men well,91590_0.txt
known in the community. At about 10,91590_0.txt
o'clock they went to the house of the,91590_0.txt
"negress, but she heard of their threats",91590_0.txt
against her life and had left. The hoodlums,91590_0.txt
broke in the door and set fire to the,91590_0.txt
"building, an alarm of fire was turned",91590_0.txt
in and the but flames were quickly subdued.,91590_0.txt
As soon as the outrage was known the,91590_0.txt
citizens organized and determined to lynch,91590_0.txt
"the gang, but the hoodlums eluded arrest.",91590_0.txt
At midnight they committed a second,91590_0.txt
outrage when they ran across an old negro,91590_0.txt
and beat him to the point of death. Officer,91590_0.txt
"Goodlet finally caught John Frey, one",91590_0.txt
"of the gang, and as the news.quickly",91590_0.txt
"spread, the citizens gathered in force, intercepted",91590_0.txt
"the officer, and, taking the",91590_0.txt
"prisoner from him, hanged the man to the",91590_0.txt
nearest telegraph pole.,91590_0.txt
Early this morning three others of the,91590_0.txt
"gang were caught and locked up, and it is",91590_0.txt
feared they may suffer the same fate,91590_0.txt
Frey to- night. as,91590_0.txt
Official Learns of Scheme to Hang,91591_0.txt
Prisoner and Disperses,91591_0.txt
Crowd. the,91591_0.txt
BEE SPOILED BY SHERIFF,91591_0.txt
MOB'S PROPOSED LYNCHING,91591_0.txt
"BUTTE, Aug. 5.- While an inquest",91591_0.txt
was being held over the body of Pat-,91591_0.txt
"rick Mahoney, who was killed by Jerry",91591_0.txt
"Slattery in a saloon row, one crowd of",91591_0.txt
men gathered at Main and Park,91591_0.txt
streets and another at Main and,91591_0.txt
Broadway with the intention of lynching,91591_0.txt
Slattery. The plan was to have,91591_0.txt
one party go to the front of the jail,91591_0.txt
to attract the attention of the Sheriff,91591_0.txt
and his deputies while the other forced,91591_0.txt
an entrance into the rear of the jail.,91591_0.txt
"The Sheriff, however, was warned and",91591_0.txt
"aided by the police, dispersed, the mob,.",91591_0.txt
ADA NOT IN CUSTODY.,91592_0.txt
No Evidence to Connect Her,91592_0.txt
With the Murder,91592_0.txt
of Morris.,91592_0.txt
WILL REMAIN IN JAIL.,91592_0.txt
Prefers Seclusion to the Company,91592_0.txt
of the Men Who Are,91592_0.txt
Hounding Her.,91592_0.txt
NOW BEFORE THE GRAND JURY.,91592_0.txt
Bungling Work of the Detectives May,91592_0.txt
Make It Difficult to Convict,91592_0.txt
the McReynolds.,91592_0.txt
"SONORA, CAL., Dec. 5.- Ada McRey-",91592_0.txt
"nolds, the seventeen- year- old girl who",91592_0.txt
signed a statement for the private detectives,91592_0.txt
"accusing her brothers, Albert and",91592_0.txt
"Westley, of killing George Morris, the",91592_0.txt
operator and Wells Fargo agent at Chinese,91592_0.txt
"Camp, last month, is again a free girl. The",91592_0.txt
Grand Jury and District Attorney Otis decided,91592_0.txt
this morning that there was absolutely,91592_0.txt
nothing on which the girl could be,91592_0.txt
held for murder and that she must be released,91592_0.txt
from Sheriff Yancey's mansion over,91592_0.txt
"the hill. She was released all right, but",91592_0.txt
"the child refused to leave the prison, saying",91592_0.txt
she preferred staying there than going,91592_0.txt
"out into Sonora and seeing the people, who",91592_0.txt
"would"" stare me out of countenance,"" as",91592_0.txt
she put it.,91592_0.txt
""" I want to wait until' maw' comes with",91592_0.txt
"' paw' and I'll go home with them,"" Ada",91592_0.txt
"said to Deputy Price, who let her out of",91592_0.txt
her cell and told her of the Grand Jury's,91592_0.txt
decision. The girl seems to have undergone,91592_0.txt
a revolution of feeling since her incarceration,91592_0.txt
and she has a perfect horror of,91592_0.txt
the men who were her intimates. Some of,91592_0.txt
"the men, including Jasper Brown and a",91592_0.txt
"man named Hopkins, have been hanging",91592_0.txt
about the County Jail ever since she has,91592_0.txt
"been there, seeking an interview with",91592_0.txt
her. Of course the Sheriff denied them,91592_0.txt
"that privilege, but they still waited until",91592_0.txt
hour when the girl stepped out and,91592_0.txt
the took a look at them and ran back.,91592_0.txt
""" I don't want to see those men again.",91592_0.txt
I will not go away from here. Take me,91592_0.txt
"somewhere, for God's sake, where I can",91592_0.txt
"forget all this."" As the girl exclaimed this",91592_0.txt
she threw herself into the arms of Mrs.,91592_0.txt
"Yancey, wife of the Sheriff, whose family",91592_0.txt
occupy the front part of the jail as a,91592_0.txt
dwelling. Mrs. Yancey comforted the,91592_0.txt
weeping girl and brought her into the,91592_0.txt
"house, where she will remain away from",91592_0.txt
the hounds that have been pursuing her.,91592_0.txt
Early this morning the Grand Jury convened,91592_0.txt
", and Ada McReynolds was one of",91592_0.txt
the first witnesses. She told her story,91592_0.txt
substantially as it appeared in THE CALL.,91592_0.txt
She told how Jasper Brown had become,91592_0.txt
her intimate friend and had coaxed her,91592_0.txt
to sign a paper stating that her brothers,91592_0.txt
had killed Morris. She related how,91592_0.txt
Brown knew that the statement was,91592_0.txt
"false, but that he told her to sign it anyway",91592_0.txt
", because if she would it would prove",91592_0.txt
that Morris did not commit suicide. This,91592_0.txt
"proof, to her, was equivalent to$ 5000, as",91592_0.txt
Brown said that the policy was made out,91592_0.txt
"in her name. She signed as directed, but",91592_0.txt
"only after M. J. Reilly, the other detective",91592_0.txt
", swore that he would have no arrests",91592_0.txt
made and that no trouble would come,91592_0.txt
of the whole thing. out,91592_0.txt
The girl's testimony presented both,91592_0.txt
Brown and Reilly in a bad light and they,91592_0.txt
were brought before the jury to explain,91592_0.txt
their position. They stated that the insurance,91592_0.txt
dodge was but a bait to induce the,91592_0.txt
girl to tell what she knew about the murder,91592_0.txt
", and they professed that their efforts",91592_0.txt
were made only in the interests of justice.,91592_0.txt
Brown produced an old Fireman's Fund,91592_0.txt
"insurance envelope with the word"" Fireman's",91592_0.txt
""" blotted out. On this was written,",91592_0.txt
""" Insurance policy,$ 5000; George Morris",91592_0.txt
"in favor of Ada McReynolds."" This",91592_0.txt
envelope and a telegraph message from,91592_0.txt
"Reilly to Brown saying,"" Our general",91592_0.txt
"agent is in town; bring Ada to see him,""",91592_0.txt
gave the girl all confidence that the insurance,91592_0.txt
money would be hers and no arrests,91592_0.txt
"would be made, since both",91592_0.txt
and Brown said so. Reilly,91592_0.txt
The nature of the evidence was such that,91592_0.txt
the jurors promptly ordered the girl to be,91592_0.txt
liberated and incidentally took occasion to,91592_0.txt
let both Reilly and Brown know what they,91592_0.txt
thought of that class of detective,91592_0.txt
which they had exploited. work,91592_0.txt
""" What can you expect from private detectives",91592_0.txt
"?"" District Attorney Otis said.",91592_0.txt
""" They had no business to ever have arrested",91592_0.txt
that girl. The result of the,91592_0.txt
"bungling work, principally on the part of",91592_0.txt
"Brown, is that the Grand Jurors are very",91592_0.txt
"much in a quandary.""",91592_0.txt
The evidence on which to indict the Mc-,91592_0.txt
Reynolds for the murder of George Morris,91592_0.txt
"is meager enough without all the"" faking""",91592_0.txt
"that has been indulged in, and the jury is",91592_0.txt
averse to taking action. If Westley Mc-,91592_0.txt
Reynolds is guilty of having murdered,91592_0.txt
George Morris he was not given sufficient,91592_0.txt
chance to talk and boast of it. Two or,91592_0.txt
three days' more detective work before he,91592_0.txt
was arrested would have fastened the,91592_0.txt
noose around the fellow's neck. He is a,91592_0.txt
"talkative man, and some say he boasted",91592_0.txt
that he would kill the other Morris boys,91592_0.txt
he had their brother. as,91592_0.txt
"Detective Reilly, Sheriff Yancey and",91592_0.txt
"District Attorney Otis all procrastinated,",91592_0.txt
"thinking it for the best, but Jasper Brown",91592_0.txt
"drank too much, and began telling the",91592_0.txt
people about Chinese Camp that Westley,91592_0.txt
McReynolds was the murderer and was,91592_0.txt
about to be arrested. This talk precipi-,91592_0.txt
tated the action of the authorities. West-,91592_0.txt
ley McReynolds and his brother Albert,91592_0.txt
were arrested and housed in the County,91592_0.txt
Jail ahead of the time the mob assembled,91592_0.txt
to lynch them. Now Westley McReynolds,91592_0.txt
lies back in his dark cell and actually,91592_0.txt
laughs. He seems to be easy of feeling,91592_0.txt
and does not show any dread of the remade,91592_0.txt
sults of the terrible accusation,91592_0.txt
against him. Westley depends chiefly for,91592_0.txt
an acquittal on the testimony of the Ward,91592_0.txt
family. He claims that he was heard to,91592_0.txt
cough by them some time about the hour,91592_0.txt
when the murder was committed. If this,91592_0.txt
is the only alibi the accused can present,91592_0.txt
there is every likelihood that the detec-,91592_0.txt
will hang him.,91592_0.txt
"tives The"" cough"" alibi was started some days",91592_0.txt
ago. Detective Reilly suggested it himself,91592_0.txt
"to one of Westley McReynolds' friends,",91592_0.txt
"saying:"" I hear that the Wards for whom",91592_0.txt
Westley worked heard him coughing in,91592_0.txt
"bed the night of the murder, but I don't",91592_0.txt
"believe it."" That was the bait Westley",91592_0.txt
"McReynolds heard, and he swallowed it",91592_0.txt
Since that time he is depending on that,91592_0.txt
alibi. The Wards deny they saw Westley,91592_0.txt
that night. There is a wonderful revulsion,91592_0.txt
of feeling in regard to the accused,91592_0.txt
men since the methods of the private detectives,91592_0.txt
to obtain their conviction have,91592_0.txt
been bruited. It is now believed that even,91592_0.txt
if indictments are found a conviction cannot,91592_0.txt
follow on account of the lack of evidence,91592_0.txt
. The situation is so very different,91592_0.txt
"from that of Sunday, when Senator John",91592_0.txt
"Shine of Mariposa, Stanislaus and Tuo-",91592_0.txt
lumne believed it advisable to drive to,91592_0.txt
"Chinese Camp with Jim Gillis,"" Truthful",91592_0.txt
"James,"" as he is better known, to talk to",91592_0.txt
the mob and prevent the prospective,91592_0.txt
lynching.,91592_0.txt
There is a quarrel that has started among,91592_0.txt
some of the friends of the murdered man.,91592_0.txt
It seems that at the time of the arrest the,91592_0.txt
telephone wires of Calaveras and Tuolumne,91592_0.txt
counties were kept hot by somebody calling,91592_0.txt
"up Goorge Morris' friends, telling them",91592_0.txt
of the cold- blooded murder and urging the,91592_0.txt
speedy lynching of the suspected. This,91592_0.txt
"was an appeal of great significance, the deceased",91592_0.txt
standing not only as a very popular,91592_0.txt
"man among the masses, but as a prominent",91592_0.txt
member of the Knights of Pythias and of,91592_0.txt
"the Foresters, representing a force of 213",91592_0.txt
friends and brothers in the county. The,91592_0.txt
telephone agencies in the various townships,91592_0.txt
and stations on realizing that trouble,91592_0.txt
was brewing cut off the wires. Now this,91592_0.txt
attempt to gather a mob for lynching purposes,91592_0.txt
is known to everybody and no one,91592_0.txt
"cares to shoulder it, preferring to let the",91592_0.txt
blame rest on another. The result is that,91592_0.txt
"the Morris brothers at Chinese Camp, who",91592_0.txt
"are the telephone agents, are being accused",91592_0.txt
"of the whole matter. They deny it, and in",91592_0.txt
some way Private Detective Reilly and one,91592_0.txt
of the night clerks at the City Hotel in,91592_0.txt
Sonora have come together with mutual,91592_0.txt
accusations of guilt. No matter who tried,91592_0.txt
"to incite the riot, it had a retrograding effect",91592_0.txt
and the men in jail have a much better,91592_0.txt
chance a fair trial by jury than they,91592_0.txt
have had for before.,91592_0.txt
WERE BEATEN TO DEATH.,91592_1.txt
An Aged Woman and a Man Killed in a,91592_1.txt
Brutal Manner.,91592_1.txt
"COLUMBIA, S. C., Dec. 5.- News of a",91592_1.txt
dastardly lynching which occurred in this,91592_1.txt
State last Monday night reached here tonight,91592_1.txt
". It took place in Colleton County,",91592_1.txt
"near the Barnwell and Hampton lines, and",91592_1.txt
was not known generally in that vicinity,91592_1.txt
"until Wednesday morning, when the dead",91592_1.txt
"bodies of two victims, stripped of their",91592_1.txt
"clothing, were found, one being an old",91592_1.txt
woman. They had been taken out and,91592_1.txt
beaten to death with buggy- traces. The,91592_1.txt
man's offense was that he was suspceted of,91592_1.txt
having stolen a Bible and some furniture,91592_1.txt
"from a church, and the woman's offense",91592_1.txt
being that she was supposed to know,91592_1.txt
something of it. Liquor seems to be,91592_1.txt
only incentive to the deed. the,91592_1.txt
Reports of a Lynching.,91593_0.txt
"KNOXVILLE, TENN., April 24.- It is reported",91593_0.txt
that a mob had lynched C. H.,91593_0.txt
"Givens, the wife- murderer, at Dandridge.",91593_0.txt
"and are coming here after Haven, his",91593_0.txt
complice. ac-,91593_0.txt
BARELY ESCAPED LYNCHING,91594_0.txt
He had been arrested in Paris on,91594_0.txt
March 11 after the police throughout,91594_0.txt
France had sought him for several,91594_0.txt
months. A mob tried to lynch him,91594_0.txt
while he was on the way to the police,91594_0.txt
station.,91594_0.txt
He was known as one of the most,91594_0.txt
desperate criminals in the country.,91594_0.txt
